,airconditioning_exception,airconditioning_financial_score,airconditioning_qualification,airconditioning_rank,airconditioning_technical_score,airconditioning_total_score,asphalt_exception,asphalt_financial_score,asphalt_qualification,asphalt_rank,asphalt_technical_score,asphalt_total_score,bridge_exception,bridge_financial_score,bridge_qualification,bridge_rank,bridge_technical_score,bridge_total_score,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_score,bridgemaintenance_technical_score,builiding_exception,builiding_financial_score,builiding_qualification,builiding_rank,builiding_technical_score,builiding_total_score,cement_exception,cement_financial_score,cement_qualification,cement_rank,cement_technical_score,cement_total_score,ceo_name,civilengineering_exception,civilengineering_financial_score,civilengineering_qualification,civilengineering_rank,civilengineering_technical_score,civilengineering_total_score,communication_exception,communication_financial_score,communication_qualification,communication_rank,communication_technical_score,communication_total_score,date,dredging_exception,dredging_financial_score,dredging_qualification,dredging_rank,dredging_technical_score,dredging_total_score,electricity_exception,electricity_financial_score,electricity_qualification,electricity_rank,electricity_technical_score,electricity_total_score,firm_address,firm_id,firm_name,grout_exception,grout_financial_score,grout_qualification,grout_rank,grout_technical_score,grout_total_score,landscaping_exception,landscaping_financial_score,landscaping_qualification,landscaping_rank,landscaping_technical_score,landscaping_total_score,machinery_exception,machinery_financial_score,machinery_qualification,machinery_rank,machinery_technical_score,machinery_total_score,maintenance_exception,maintenance_financial_score,maintenance_qualification,maintenance_rank,maintenance_technical_score,maintenance_total_score,painting_exception,painting_financial_score,painting_qualification,painting_rank,painting_technical_score,painting_total_score,prefab_exception,prefab_financial_score,prefab_qualification,prefab_rank,prefab_technical_score,prefab_total_score,prestressed_exception,prestressed_financial_score,prestressed_qualification,prestressed_rank,prestressed_technical_score,prestressed_total_score,slope_exception,slope_financial_score,slope_qualification,slope_rank,slope_technical_score,slope_total_score,stakeout_exception,stakeout_financial_score,stakeout_qualification,stakeout_rank,stakeout_technical_score,stakeout_total_score,substation_exception,substation_financial_score,substation_qualification,substation_rank,substation_technical_score,substation_total_score,well_exception,well_financial_score,well_qualification,well_rank,well_technical_score,well_total_score,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_technical_score,woodenbuiliding_total_score
2499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐々木　典博, ,797,D, 865,0,797,,,,,,,20211215,,,,,,,,,,,,,岐阜県中津川市阿木９－２,7200001023361,（株）佐々木工務店,,,,,,,,,,,,,,,,,,, ,681,○,2570,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐々木　康二, ,598,D,1517,0,598,,,,,,,20211215,,,,,,,,,,,,,三重県四日市市大字阿倉川１１３１－１,4190001014976,（株）ササキ塗研,,,,,,,,,,,,,,,,,,, ,732,○,2342,0,732, ,738,○, 683,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,603,○,1023,0,603
2501,,,,,,, ,834,C, 580,0,834,,,,,,,,,,,,, ,1034,D, 248,0,1034,,,,,,,笹沢　勝, ,917,D, 450,0,917,,,,,,,20211215,,,,,,,,,,,,,長野県北佐久郡軽井沢町大字長倉３７３２－６,1100001008816,笹沢建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,笹島　義久, ,1140,D, 169,0,1140,,,,,,,20211215,,,,,,,,,,,,,東京都港区南青山２－２２－３,4010401011327,笹島建設（株）, ,874,○, 368,0,874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,874,○, 735,0,874,,,,,,,,,,,,,,,,,,,,,,,,
2503,,,,,,,,,,,,,,,,,,,,,,,,, ,1010,D, 288,0,1010,,,,,,,佐藤　謙一, ,1128,D, 177,0,1128,,,,,,,20211215,,,,,,,,,,,,,新潟県新潟市中央区東堀前通１－３４５,1110001002058,（株）佐藤企業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,921,○, 586,0,921,,,,,,,,,,,,,,,,,,,,,,,,
2504,,,,,,, ,699,C,1129,0,699,,,,,,,,,,,,,,,,,,, ,699,○, 907,0,699,佐藤　洋, ,786,D,  47,582,1368,,,,,,,20211215,,,,,,,,,,,,,静岡県静岡市葵区平和３－１５－１７,4080001001738,（株）佐藤興商,,,,,,,,,,,,,,,,,,, ,873,○, 437,1029,1902, ,861,○, 384,0,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505, ,700,C,1106,0,700,,,,,,,,,,,,,,,,,,, ,959,D, 382,0,959,,,,,,,佐藤　誠, ,922,D, 436,0,922,,,,,,,20211215,,,,,,,,,,,,,愛知県弥富市鯏浦町西前新田２１,2180001097017,（株）佐藤工務店,,,,,,, ,720,B, 550,0,720,,,,,,, ,817,○, 621,903,1720, ,726,○, 741,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,828,○, 530,0,828
2506,,,,,,, ,577,C,1443,0,577,,,,,,,,,,,,,,,,,,,,,,,,,佐野　浩司, ,746,D,1091,0,746,,,,,,,20211215,,,,,,,,,,,,,静岡県浜松市南区松島町３９３－２,6080402003307,（有）佐藤産業,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507,,,,,,,,,,,,,,,,,,,,,,,,, ,772,C, 139,1244,2016,,,,,,,佐藤　直文, ,674,D,1357,0,674,,,,,,,20211215,,,,,,,,,,,,,三重県桑名市多度町肱江２９３,4190001012732,（株）サトー工業,,,,,,,,,,,,,,,,,,, ,649,○,2669,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,,,,,,, ,714,C,1050,0,714, ,770,○, 526,0,770,,,,,,, ,841,D, 727,0,841, ,714,○, 845,0,714,佐藤　嘉章, ,771,D,  32,622,1393,,,,,,,20211215,,,,,,,,,,,,,三重県員弁郡東員町大字筑紫３３９,9190002018393,（有）サトー工業,,,,,,,,,,,,,,,,,,, ,820,○,1784,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509,,,,,,, ,675,C,1225,0,675, ,896,○, 315,0,896, ,799,○, 774,799,0, ,799,D, 887,0,799,,,,,,,佐野　徳人, ,799,D, 862,0,799,,,,,,,20211215,,,,,,,,,,,,,静岡県富士市今宮４８８－２,3080101015498,（株）佐野総業, ,799,○, 533,0,799,,,,,,,,,,,,, ,799,○,1949,0,799,,,,,,,,,,,,, ,799,○, 602,0,799, ,742,○,1239,0,742, ,799,○, 315,0,799,,,,,,,,,,,,, ,909,○, 307,0,909
2510,,,,,,,,,,,,,,,,,,, ,913,○, 460,913,0, ,817,D, 825,0,817,,,,,,,佐野　智正, ,747,D,1089,0,747,,,,,,,20211215,,,,,,,,,,,,,愛知県名古屋市南区上浜町２１５－２,4180001014548,（株）佐野塗工店,,,,,,,,,,,,,,,,,,,,,,,,, ,1092,○,   7,1053,2145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,西山　昌宏, ,656,D,1400,0,656,,,,,,,20211215,,,,,,, ,643,C, 900,0,643,大阪府大阪市住之江区北加賀屋５－２－７,7120001079932,サノヤス・エンジニアリング（株）,,,,,,,,,,,,, ,842,○, 538,0,842, ,679,○,2576,0,679, ,654,○,1125,0,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512,-01,1225,B,  35,961,2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,猛尾　真次,-01,804,D, 842,0,804,,,,,,,20211215,,,,,,,-02,813,C, 572,0,813,富山県富山市黒崎３４１ー１４,5230001001077,（株）サプラ,,,,,,,,,,,,,-01,798,○, 594,0,798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-01,804,○, 568,0,804,,,,,,,,,,,,
2513,,,,,,,,,,,,,,,,,,,,,,,,, ,858,D, 671,0,858,,,,,,,沢井　文仁, ,754,D,1051,0,754,,,,,,,20211215,,,,,,,,,,,,,岐阜県各務原市各務おがせ町３－１７１,6200001007118,沢井建設（株）,,,,,,,,,,,,,,,,,,, ,763,○,2170,0,763, ,680,○,1022,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2514, ,848,C, 519,0,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,澤井　和典, ,740,D,1122,0,740,,,,,,,20211215,,,,,,, ,879,C, 411,0,879,滋賀県高島市新旭町藁園２０２６番地,2160001011912,（株）澤井デンキ,,,,,,,,,,,,,,,,,,, ,787,○, 747,796,1583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,787,○, 604,0,787,,,,,,,,,,,,
2515,,,,,,,,,,,,,,,,,,,,,,,,,-24,1021,D,  特,996,2017,,,,,,,澤崎　正生, ,820,D, 780,0,820,,,,,,,20211215,,,,,,,,,,,,,岐阜県郡上市白鳥町中西８１９ー１,4200001026391,澤崎建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1038,○, 164,0,1038
2516, ,812,C, 604,0,812,,,,,,,,,,,,, ,702,○, 919,702,0, ,590,D,1490,0,590,,,,,,,中川　善信, ,595,D,1520,0,595,,,,,,,20211215,,,,,,, ,645,C, 899,0,645,岐阜県瑞穂市生津外宮東町二丁目３８番地,9200001009937,（株）三愛,,,,,,,,,,,,, ,710,○, 239,687,1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517, ,895,C, 384,0,895,,,,,,,,,,,,,,,,,,, ,661,D,1384,0,661,,,,,,,一木　宏之, ,765,D,  95,504,1269,,,,,,,20211215,,,,,,,,,,,,,静岡県周智郡森町睦実２５９６,4080401017458,（株）三永,,,,,,,,,,,,, ,714,○, 797,0,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2518, ,787,C, 710,0,787, ,873,C, 478,0,873,,,,,,,,,,,,,,,,,,, ,817,○, 472,0,817,高松　六男, ,952,D, 373,0,952,,,,,,,20211215, ,771,○, 246,0,771,,,,,,,埼玉県さいたま市浦和区高砂４－１３－１８埼佛会館３階Ｂ,5030001062008,三栄管理興業（株）,,,,,,,,,,,,,,,,,,, ,950,○,1213,0,950, ,702,○, 904,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,781,○, 650,0,781
2519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,大野　豪也, ,770,D,  23,638,1408,,,,,,,20211215,,,,,,,,,,,,,和歌山県東牟婁郡那智勝浦町宇久井１７３０－９８,6170002011469,（有）三栄建設, ,699,○, 655,0,699,,,,,,,,,,,,, ,699,○,2509,0,699, ,659,○,1110,0,659,,,,,,, ,672,○, 895,0,672, ,704,○,1342,0,704,,,,,,,,,,,,,,,,,,,,,,,,
2520,,,,,,, ,1043,C, 305,0,1043,,,,,,,,,,,,, ,1156,C,  14,1059,2215,,,,,,,神谷　光典, ,1151,D, 163,0,1151,,,,,,,20211215,,,,,,,,,,,,,愛知県豊田市高岡町東浦１０,9180301018277,三栄工業（株）,,,,,,,,,,,,,,,,,,,,,,,,, ,1041,○, 256,0,1041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521,,,,,,,,,,,,,,,,,,,,,,,,, ,788,D, 924,0,788,,,,,,,辻　尚人, ,726,D,1184,0,726,,,,,,,20211215,,,,,,,,,,,,,兵庫県姫路市城見台２－１１１１－３７３,6140002053555,（有）三栄テックス,,,,,,,,,,,,,,,,,,, ,762,○,2178,0,762, ,717,○, 799,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522,,,,,,,,,,,,,,,,,,,,,,,,, ,1087,C, 190,863,1950,,,,,,,浜野　一志, ,872,D, 579,0,872,,,,,,,20211215,,,,,,,,,,,,,福井県坂井市三国町竹松２－１４－３,6210001007439,三越建設工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523,,,,,,, ,751,C, 890,0,751,,,,,,,,,,,,, ,1125,D, 145,0,1125, ,700,○, 904,0,700,水野　貴彦, ,1002,D, 273,0,1002,,,,,,,20211215,,,,,,,,,,,,,大阪府大阪市都島区中野町４－１５－２０,6120001139266,三貴（株）,,,,,,,,,,,,,,,,,,, ,882,○,1416,0,882,,,,,,,,,,,,, ,882,○, 312,0,882, ,821,○, 956,0,821, ,882,○, 180,0,882,,,,,,,,,,,,, ,882,○, 377,0,882
2524, ,807,C, 626,0,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丸山　博史, ,744,D,1099,0,744,,,,,,,20211215, ,757,○, 269,0,757,,,,,,,静岡県静岡市駿河区新川１－１９－２９,3080001001648,三起クリーン（株）,,,,,,,,,,,,,,,,,,, ,711,○,2464,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2525,,,,,,, ,920,B, 265,803,1723,,,,,,,,,,,,,,,,,,,,,,,,,大河原　仁,-04,926,D,  特,995,1921,,,,,,,20211215,,,,,,,,,,,,,静岡県静岡市駿河区敷地２－８－１,8080001001668,産業建設（株）,,,,,,,,,,,,,,,,,,, ,807,○, 743,779,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2526, ,929,C, 316,0,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,高橋　和靖, ,958,D, 358,0,958,,,,,,,20211215,,,,,,, ,967,C, 245,0,967,東京都品川区西五反田７－２０－１１,9010701003886,三協工業（株）,,,,,,,,,,,,, ,873,○, 198,747,1620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,945,○,  11,775,1720,,,,,,
2527, ,709,C,1057,0,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,桐島　道衞, ,620,D,1490,0,620,,,,,,,20211215,,,,,,,,,,,,,大阪府大阪市港区弁天６－５－４０,4120002015526,（有）三協商事,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2528, ,680,C,1191,0,680, ,680,C,1205,0,680, ,787,○, 485,0,787,,,,,,, ,787,D, 926,0,787, ,680,○, 950,0,680,片沼　豊, ,987,D, 294,0,987,,,,,,,20211215,,,,,,,,,,,,,東京都板橋区高島平１－４２－１０,8011401010091,（株）三共田中, ,812,○, 518,0,812,,,,,,,,,,,,, ,812,○,1848,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2529,,,,,,,,,,,,,,,,,,,,,,,,, ,554,D,1506,0,554,,,,,,,岸本　忍, ,547,D,1560,0,547,,,,,,,20211215,,,,,,,,,,,,,大阪府大阪市住吉区長居４－４－２３,4120001032761,（株）サンケイ工業,,,,,,,,,,,,,,,,,,, ,607,○,2753,0,607, ,735,○, 194,569,1304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,549,○,1045,0,549
2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建石　裕嗣, ,634,D,1459,0,634,,,,,,,20211215,,,,,,,,,,,,,福井県福井市下馬３－２２０６－３,5210001004817,（株）サンケン試錐コンサルタント,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,618,○,1451,0,618,,,,,,,,,,,,, ,712,○, 112,0,712,,,,,,
2531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,野村　秀行, ,793,D, 889,0,793,,,,,,,20211215,,,,,,,,,,,,,東京都江東区亀戸１－８－９,9010601018051,サンコーコンサルタント（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,793,○,1062,0,793,,,,,,,,,,,,, ,754,○,  89,0,754,,,,,,
2532,,,,,,,,,,,,, ,964,○, 243,0,964, ,970,○, 331,970,0, ,1079,D, 200,0,1079,,,,,,,洞下　英人, ,1151,D, 162,0,1151,,,,,,,20211215,,,,,,,,,,,,,千葉県流山市南流山３－１０－７,2040001040188,サンコーテクノ（株）, ,970,○, 186,0,970,,,,,,,,,,,,, ,970,○,1176,0,970, ,835,○, 425,0,835, ,967,○, 142,0,967, ,970,○, 193,0,970, ,970,○, 500,0,970, ,964,○, 119,0,964,,,,,,,,,,,,, ,967,○, 219,0,967
2533, ,1009,B, 140,853,1862,,,,,,,,,,,,,,,,,,, ,817,D, 823,0,817,,,,,,,山下　智史, ,862,D, 621,0,862,,,,,,,20211215,,,,,,,,,,,,,三重県伊勢市田尻町４４１－１,3190001006669,（株）サンシン,,,,,,,,,,,,, ,792,○, 611,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,山崎　淳一, ,1007,D, 269,0,1007,,,,,,,20211215,,,,,,,,,,,,,東京都台東区柳橋２－１９－６,6010501029787,三信建設工業（株）, ,1241,○,  69,0,1241,,,,,,,,,,,,, ,1154,○,1012,0,1154,,,,,,,,,,,,,,,,,,, ,1145,○, 386,0,1145, ,981,○, 108,0,981,,,,,,, ,834,○,  59,0,834,,,,,,
2535,,,,,,, ,671,C,1247,0,671, ,671,○, 790,0,671, ,728,○, 892,728,0,,,,,,, ,671,○, 985,0,671,金子　学, ,728,D,1180,0,728,,,,,,,20211215, ,671,○, 580,0,671,,,,,,,東京都小平市御幸町３１６－２,1012701000367,（株）山水園, ,713,○, 647,0,713, ,859,B, 157,0,859,,,,,,, ,713,○,2452,0,713,,,,,,,,,,,,, ,698,○, 862,0,698, ,713,○,1316,0,713,,,,,,,,,,,,,,,,,,,,,,,,
2536,,,,,,, ,733,C, 963,0,733,,,,,,,,,,,,,,,,,,, ,719,○, 827,0,719,三好　杏奈, ,782,D,  28,614,1396,,,,,,,20211215,,,,,,,,,,,,,福井県福井市上野本町３－８０７,4210002007695,（有）三大,,,,,,,,,,,,,,,,,,, ,757,○,2213,0,757,,,,,,,,,,,,,,,,,,, ,743,○,1235,0,743,,,,,,,,,,,,,,,,,,,,,,,,
2537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,五月女　久勝, ,835,D, 720,0,835,,,,,,,20211215,,,,,,,,,,,,,石川県金沢市専光寺町ハ５２－１,3220001003068,サンデック（株）,,,,,,,,,,,,,,,,,,, ,732,○,2348,0,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538, ,740,C, 896,0,740, ,755,C, 871,0,755,,,,,,,,,,,,, ,1003,C, 161,983,1986,,,,,,,三輪　剛士, ,814,D, 800,0,814,,,,,,,20211215,,,,,,,,,,,,,岐阜県大垣市北切石町二丁目１番地,2200001013656,三柏（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,芹澤　亘, ,739,D,1125,0,739,,,,,,,20211215,,,,,,,,,,,,,静岡県御殿場市神場１０６－１,6080102007806,（株）サンフジ,,,,,,,,,,,,,,,,,,, ,643,○,2686,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小山　裕介, ,653,D,1408,0,653,,,,,,,20211215,,,,,,,,,,,,,三重県名張市鴻之台２番町１５１番地,9190001022495,（株）サン．ユウ建設,,,,,,,,,,,,,,,,,,, ,581,○,2788,0,581,,,,,,,,,,,,,,,,,,, ,581,○,1473,0,581,,,,,,,,,,,,,,,,,,,,,,,,
2541,,,,,,, ,948,B,  95,1077,2025,,,,,,, ,832,○, 693,832,0,,,,,,, ,811,○, 491,0,811,長瀬　一吉, ,769,D, 991,0,769,,,,,,,20211215,,,,,,,,,,,,,石川県金沢市田上本町２－１７９,8220001003113,三友工業（株）,,,,,,,,,,,,,,,,,,, ,811,○,1858,0,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2542,,,,,,, ,567,C,1450,0,567,,,,,,,,,,,,, ,669,D,1358,0,669,,,,,,,橋本　昌芳, ,625,D,1477,0,625,,,,,,,20211215,,,,,,,,,,,,,愛知県名古屋市中村区畑江通７丁目３６番地,8180001065546,三由工業（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2543, ,593,C,1361,0,593, ,567,C,1451,0,567, ,629,○, 853,0,629,,,,,,, ,711,D,1227,0,711, ,567,○,1119,0,567,寺田　敏美, ,724,D,1195,0,724,,,,,,,20211215,,,,,,, ,581,C, 958,0,581,愛知県名古屋市港区当知３－２９０４,4180001006520,三裕産業（株）, ,615,○, 700,0,615, ,575,B, 908,0,575,,,,,,, ,695,○,2523,0,695, ,680,○,1017,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,698,○, 897,0,698
2544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,植田　誠二郎, ,829,D, 744,0,829,,,,,,,20211215,,,,,,,,,,,,,岡山県岡山市中区神下９８－６,8260001003051,（株）三友土質エンジニアリング,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2545, ,710,C,1048,0,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岡本　卓也, ,590,D,1528,0,590,,,,,,,20211215, ,552,○, 710,0,552,,,,,,,静岡県沼津市西沢田字西荒２１０ー３,2080101000708,三友水処理（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2546, ,741,C, 892,0,741, ,686,C,1179,0,686,,,,,,,,,,,,, ,748,D,1076,0,748,,,,,,,服部　政博, ,841,D, 686,0,841,,,,,,,20211215,,,,,,, ,678,C, 850,0,678,広島県広島市中区西平塚町８－１２　シャトレ三陽２０２号室,4240001003701,（株）三陽,,,,,,,,,,,,,,,,,,, ,714,○,2443,0,714, ,651,○,1137,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2547, ,1043,C, 169,0,1043,,,,,,,,,,,,,,,,,,, ,712,D,1223,0,712,,,,,,,淺田　博昭, ,710,D,1248,0,710,,,,,,,20211215,,,,,,, ,701,C, 811,0,701,広島県広島市南区大須賀町１９－１３,9240001003705,山陽空調工業（株）,,,,,,,,,,,,, ,686,○, 896,0,686, ,716,○,2430,0,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,693,○, 712,0,693,,,,,,,,,,,,
2548,,,,,,,,,,,,,,,,,,,,,,,,, ,1164,C,  85,931,2095,,,,,,,阪本　仁彦, ,884,D, 545,0,884,,,,,,,20211215,,,,,,,,,,,,,滋賀県甲賀市甲賀町田堵野８９０ー１,6160001005365,三陽建設（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,1019,○, 173,0,1019
2549,,,,,,,,,,,,, ,691,○, 751,0,691, ,767,○, 827,767,0, ,691,D,1300,0,691,,,,,,,明珍　宗義, ,727,D,1182,0,727, ,871,○,  79,1284,2155,20211215,,,,,,, ,769,C, 662,0,769,岡山県岡山市中区長岡４－７３,6260001002682,山陽電子工業（株）, ,727,○, 631,0,727,,,,,,, ,691,○, 873,0,691, ,767,○,2138,0,767, ,663,○,1100,0,663, ,676,○, 586,0,676, ,727,○, 802,0,727, ,727,○,1280,0,727, ,663,○, 651,0,663, ,793,○, 592,0,793,,,,,,, ,676,○, 948,0,676
2550,,,,,,, ,505,C,1471,0,505, ,542,○, 886,0,542, ,602,○, 973,602,0, ,737,D,1115,0,737, ,505,○,1132,0,505,工藤　育男, ,655,D,1402,0,655,,,,,,,20211215, ,505,○, 718,0,505, ,842,C, 507,0,842,茨城県水戸市笠原町９７８－２５　県開発公社ビル４階,9050001034356,（株）サンライフコーポレーション, ,577,○, 706,0,577,,,,,,,,,,,,, ,602,○,2761,0,602, ,505,○,1285,0,505, ,618,○, 635,0,618, ,547,○, 965,0,547, ,577,○,1475,0,577,,,,,,, ,602,○, 766,0,602,,,,,,, ,756,○, 743,0,756
2551,,,,,,, ,736,C, 946,0,736,,,,,,,,,,,,,,,,,,,,,,,,,岡本　史生, ,794,D, 881,0,794,,,,,,,20211215, ,669,○, 583,0,669,,,,,,,三重県四日市市大字塩浜３４６‐１,5190001015057,サンリツ工業（株）,,,,,,,,,,,,,,,,,,, ,725,○, 518,1103,1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2552,,,,,,,,,,,,,,,,,,,,,,,,, ,1093,C, 239,782,1875,,,,,,,妻形　克和, ,1010,D, 264,0,1010,,,,,,,20211215,,,,,,,,,,,,,静岡県静岡市葵区流通センター１２－７,2080001001839,三和建商（株）,,,,,,,,,,,,,,,,,,, ,914,○,1296,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,914,○, 297,0,914
2553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,岩倉　利晃, ,725,D,1187,0,725,,,,,,,20211215,,,,,,,,,,,,,静岡県富士市浅間上町１１－３８,7080101008639,三和興産（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2554, ,1081,C, 128,0,1081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,余郷　達也, ,725,D,1192,0,725,,,,,,,20211215,,,,,,, ,780,C, 638,0,780,愛知県津島市宮川町１－７２,5180001096445,三和テクノ（株）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555, ,591,C,1364,0,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,宮崎　研多, ,569,D,1541,0,569,,,,,,,20211215,,,,,,, ,710,C, 791,0,710,東京都江東区亀戸２－４４－５ＴＯＷＡイマス亀戸ビル７Ｆ,8120101047474,（株）Ｇ・Ｉ・Ｍ,,,,,,,,,,,,,,,,,,, ,622,○,2729,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, ,622,○, 753,0,622,,,,,,,,,,,,
