,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,woodenbuiliding_qualification,woodenbuiliding_rank,woodenbuiliding_exception,woodenbuiliding_financial_score,woodenbuiliding_technical_score,woodenbuiliding_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,airconditioning_qualification,airconditioning_rank,airconditioning_exception,airconditioning_financial_score,airconditioning_technical_score,airconditioning_total_score,cement_qualification,cement_rank,cement_exception,cement_financial_score,cement_technical_score,cement_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,slope_qualification,slope_rank,slope_exception,slope_financial_score,slope_technical_score,slope_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,stakeout_qualification,stakeout_rank,stakeout_exception,stakeout_financial_score,stakeout_technical_score,stakeout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,prefab_qualification,prefab_rank,prefab_exception,prefab_financial_score,prefab_technical_score,prefab_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,communication_qualification,communication_rank,communication_exception,communication_financial_score,communication_technical_score,communication_total_score,substation_qualification,substation_rank,substation_exception,substation_financial_score,substation_technical_score,substation_total_score,bridgemaintenance_qualification,bridgemaintenance_rank,bridgemaintenance_exception,bridgemaintenance_financial_score,bridgemaintenance_technical_score,bridgemaintenance_score,date
3527,潜匠建設（株）,吉田　浩文,宮城県名取市美田園３－１６－１,5370801001246,D,1815, ,753,0,753,C,1687, ,625,0,625,○,1009, ,531,0,531,,,,,,,D,2528, ,531,0,531,,,,,,,,,,,,,C,2021, ,463,0,463,○,1348, ,570,0,570,○,1156, ,574,0,574,○,1868, ,601,0,601,,,,,,,○,3690, ,601,0,601,○, 814, ,521,0,521,○, 969, ,601,0,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1174, ,601,0,601,20211115
3528,（株）宣伸実業,鬼塚　勝義,大阪府吹田市樫切山１５－５,5120901007069,D, 346, ,759,637,1396,C,1432, ,674,0,674,,,,,,,,,,,,,D,1820, ,725,0,725,○,1188, ,679,0,679,,,,,,,C,1804, ,639,0,639,○, 806, ,720,0,720,,,,,,,○, 418, ,676,653,1329,,,,,,,○,3322, ,676,0,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3529,（株）センテック,佐々木　喜久男,宮城県仙台市太白区西中田５－２１－３,2370001018795,D,1991, ,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1431, ,871,0,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3530,（株）ゼンテック,天谷　光郎,東京都足立区千住中居町２８－５　ＳＮ千住ビル,8010601013235,D, 680, ,972,0,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1237, ,657,0,657,○, 469, ,805,984,1789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 740,-02,805,0,805,20211115
3531,泉都興業（株）,関口　謙治,大阪府堺市北区東浅香山町１－４９,7120101003775,D, 710, ,960,0,960,C,1331, ,687,0,687,,,,,,,,,,,,,D,1010, ,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,○, 599, ,781,0,781,○,1009, ,814,0,814,○, 655, ,750,0,750,○,1888, ,814,0,814,○, 583, ,679,0,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3532,（株）千成工務店,千崎　力世,大阪府堺市堺区柏木町４丁１番１１エリザベスビル２Ｆ,3120101052834,D,2653, ,602,0,602,,,,,,,,,,,,,,,,,,,D,1943, ,710,0,710,○,1190, ,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 114, ,717,842,1559,○,3536, ,642,0,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3533,泉北エンタープライズ（株）,土山　光則,大阪府堺市南区深阪南２６９０,4120101004314,D,1556, ,787,0,787,C, 845, ,751,0,751,,,,,,,B,   1, ,916,676,1592,D,1730, ,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 730, ,736,0,736,○, 641, ,787,807,1594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3534,善和建設（株）,谷河　善隆,兵庫県小野市敷地町１６４１－２１,1140001076743,D,1303, ,824,0,824,C, 748, ,765,0,765,○, 927, ,635,0,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 868, ,713,0,713,○, 979, ,690,0,690,○,1525, ,725,0,725,,,,,,,○, 854, ,725,660,1385,,,,,,,○, 787, ,725,0,725,○, 817, ,635,0,635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3535,ＳＯｉＬ（株）,安本　光男,京都府南丹市八木町北屋賀國府３５,1130001035246,D,1846, ,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 888, ,678,661,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3536,ソイル（株）,新田　日出雄,兵庫県神戸市垂水区潮見が丘１－６－２６,4140001021845,D,2741, ,556,0,556,C,1888, ,466,0,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3851, ,492,0,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3537,（株）ソイルリサイクル工業,青野　高乃,大阪府守口市文園町５－１９,5120001156056,D,1651,-01,773,0,773,C,1106,-01,714,0,714,,,,,,,,,,,,,D,2308,-01,647,0,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3538,（株）惣一組,橘　友紀,大阪府和泉市山荘町２－１３－４０,2120101046903,D,2197, ,704,0,704,C,1702, ,621,0,621,○, 949, ,616,0,616,,,,,,,D,2370, ,631,0,631,,,,,,,,,,,,,,,,,,,,,,,,,○,1083, ,638,0,638,○,1785, ,652,0,652,○,1398, ,616,0,616,,,,,,,○, 755, ,616,0,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1137, ,652,0,652,20211115
3539,双栄基礎工業（株）,若山　圭介,東京都新宿区西新宿１－２３－１,8011601003688,D, 743, ,943,0,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 362, ,931,0,931,20211115
3540,（株）颯栄工業,新井　秀行,滋賀県長浜市曽根町１３５０,3160001019558,D, 205, ,798,699,1497,C,1037, ,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1398, ,705,0,705,,,,,,,,,,,,,○,1474, ,735,0,735,,,,,,,○,2694, ,743,0,743,○, 634, ,666,0,666,,,,,,,,,,,,,,,,,,,,,,,,,○, 772, ,738,0,738,,,,,,,,,,,,,,,,,,,20211115
3541,造園土木花音,川西　健志,奈良県奈良市東紀寺町２－８－８　奈良　県緑化土木（同）　内,,D,2797, ,498,0,498,,,,,,,,,,,,,B,1050, ,505,0,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1192, ,457,0,457,○,1933, ,461,0,461,,,,,,,○,3863, ,471,0,471,,,,,,,○,1001, ,461,0,461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3542,（株）創建,松本　憲幸,京都府京都市伏見区中島河原田町１２３－２４,7130001036783,D,2264, ,693,0,693,C,1454, ,671,0,671,,,,,,,,,,,,,D,  22, ,855,753,1608,○, 621, ,789,0,789,C,1134, ,683,0,683,C,1634, ,671,0,671,,,,,,,,,,,,,,,,,,,○, 766, ,729,0,729,○,3081, ,705,0,705,,,,,,,,,,,,,,,,,,,,,,,,,○, 393, ,776,0,776,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3543,（株）装建,横井　則雅,愛知県津島市唐臼町柳原７７,9180001098529,D,2123,-02,713,0,713,,,,,,,○, 975,-02,593,0,593,,,,,,,D,2442,-01,603,0,603,○,1406,-02,593,0,593,,,,,,,,,,,,,,,,,,,○,1146,-01,593,0,593,○,1865,-01,601,0,601,○, 520,-01,786,0,786,○,3472,-01,653,0,653,,,,,,,○, 971,-01,593,0,593,○, 869,-01,593,0,593,,,,,,,○, 844,-01,581,0,581,○,1125,-01,576,0,576,○, 942,-01,576,0,576,,,,,,,,,,,,,20211115
3544,（株）創翔,茶畑　重夫,京都府京都市伏見区淀際目町５９５－６９,5130001050191,D,2564, ,629,0,629,,,,,,,,,,,,,,,,,,,D,2172, ,672,0,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3669, ,608,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3545,宗和建設（株）,北田　陽一,兵庫県姫路市花田町上原田３３－４,2140001059689,D, 745, ,943,0,943,C, 260, ,931,0,931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 338, ,827,0,827,,,,,,,○, 957, ,821,0,821,,,,,,,○,1518, ,858,0,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 490, ,875,0,875,20211115
3546,（株）ソエダ,小山　尚郎,愛知県清須市西枇杷島町古城１－２－７,8180001045630,D,2160,-01,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1216,-01,729,0,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3547,曽我部建設（株）,松岡　忠司,京都府亀岡市曽我部町南条竹谷１－３７,3130001035657,D,2539, ,635,0,635,C,1838, ,560,0,560,,,,,,,,,,,,,D,2501, ,565,0,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3548,（株）ソトムラ,外村　耕作,大阪府東大阪市足代３－５－１,5122001004054,D,1153, ,847,0,847,C,1184, ,706,0,706,○, 710, ,707,0,707,,,,,,,C,  74, ,992,1162,2154,○, 353, ,873,0,873,,,,,,,,,,,,,○, 912, ,706,0,706,○, 558, ,791,0,791,○,1023, ,811,0,811,○,  49, ,1019,805,1824,○,1254, ,912,0,912,○, 467, ,706,0,706,○, 508, ,811,0,811,○, 569, ,707,0,707,,,,,,,○, 241, ,855,0,855,○, 883, ,706,0,706,,,,,,,,,,,,,○, 593, ,845,0,845,20211115
3549,（株）ソニック,杉山　真実,東京都西多摩郡瑞穂町箱根ケ崎東松原１０－２２,4013101001861,D,2056, ,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3227, ,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 759, ,742,0,742,○, 243, ,736,610,1346,,,,,,,,,,,,,20211115
3550,（株）曽根造園,曽根　将郎,京都府京都市北区大北山原谷乾町２５５番地６,4130001004999,D,1851, ,749,0,749,,,,,,,,,,,,,B, 157, ,926,0,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3551,園建工業（株）,杉山　定浩,兵庫県尼崎市小中島１－１９－１４,7140001049537,D, 864, ,909,0,909,C, 865, ,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1037, ,689,0,689,○,2200, ,786,0,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 754, ,800,0,800,20211115
3552,（株）染の川組,岸田　英夫,兵庫県伊丹市南本町３－４－１４,6140001078529,D,1820, ,753,0,753,C,1323, ,688,0,688,,,,,,,,,,,,,D, 871, ,871,0,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3553,（株）ソレイユ,西本　智彦,奈良県葛城市疋田１４０－３,3150001014865,D, 116, ,788,756,1544,C,1113, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2414, ,767,0,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3554,（株）大亜建設工業,川口　正晃,和歌山県和歌山市松江中１－１５－１５,3170001001878,D,1094, ,855,0,855,,,,,,,,,,,,,,,,,,,D, 669, ,918,0,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3555,（株）大安組,大村　安司,京都府京都市左京区一乗寺大原田町２０－５,7130001006745,D, 879, ,906,0,906,,,,,,,,,,,,,,,,,,,C,  75, ,1135,1014,2149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1425, ,872,0,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3556,大安建設工業（株）,加藤　隆司,大阪府大阪市東成区中本４－１３－２　コンフォール１０１号,2120001083286,D,2686, ,586,0,586,,,,,,,,,,,,,,,,,,,D,2285, ,651,0,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3597, ,628,0,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3557,（株）第一,西浦　和男,大阪府泉佐野市りんくう往来南５－１０第一ビル,4120101039871,D,2437, ,659,0,659,,,,,,,,,,,,,,,,,,,D,2412, ,618,0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3558,大一建設,金沢　順子,大阪府堺市南区片蔵４８６－３,,D, 512, ,623,533,1156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3559,第一設備工業（株）,山田　龍彦,福井県福井市角折町１５－２０－１,9210001001959,D,1152, ,847,0,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,  47, ,1021,1054,2075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 580, ,826,0,826,,,,,,,,,,,,,,,,,,,20211115
3560,（株）大一通商,江南　勉,滋賀県湖南市宮の森１－８－１９,6160001004945,D,1416, ,806,0,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2908, ,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3561,（株）第一テック,朝間　一議,和歌山県田辺市稲成町３３６－１,1170001009394,D,1188, ,839,0,839,,,,,,,,,,,,,,,,,,,D,1861, ,720,0,720,,,,,,,B,  特,-05,1041,1510,2551,B,  57, ,951,1074,2025,,,,,,,,,,,,,○,1335, ,756,0,756,○, 907, ,708,0,708,○, 431, ,916,922,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 843, ,716,0,716,○, 148, ,804,937,1741,○,  84, ,937,864,1801,,,,,,,20211115
3562,第一電機設備工業（株）,野井　和重,和歌山県和歌山市下町４７番地,4170001001893,D,2128, ,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B, 221, ,911,894,1805,C,1002, ,760,0,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 948, ,688,0,688,○, 777, ,687,0,687,○, 515, ,832,0,832,,,,,,,20211115
3563,第一電工（株）,森　美耶子,兵庫県南あわじ市賀集８１２,8140001085647,D,2442, ,659,0,659,C,1581, ,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,C, 702, ,833,0,833,C, 894, ,776,0,776,,,,,,,,,,,,,,,,,,,,,,,,,○,2529, ,757,0,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 578, ,804,0,804,,,,,,,20211115
3564,第一舗道（株）,中家　健一郎,兵庫県尼崎市水堂町４－２０－３,1140001049583,D,1717, ,765,0,765,C, 398, ,853,0,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 477, ,788,0,788,,,,,,,○,1529, ,724,0,724,,,,,,,○,2240, ,782,0,782,,,,,,,○, 789, ,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3565,（株）大栄,大森　光起,三重県伊賀市西明寺４７８,9190001008544,D,1480, ,798,0,798,B,  78, ,1049,947,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1047, ,753,0,753,○, 227, ,885,0,885,,,,,,,○,1085, ,798,0,798,○, 449, ,818,0,818,○,1361, ,885,0,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3566,大栄環境（株）,金子　文雄,兵庫県神戸市東灘区向洋町東２－２－４,6120101041611,D, 545,-01,1113,0,1113,C, 287,-01,905,0,905,○, 208,-01,1022,0,1022,,,,,,,D, 256,-01,1142,0,1142,○, 158,-01,1022,0,1022,C, 405,-01,955,0,955,C, 376,-01,917,0,917,○, 186,-01,905,0,905,,,,,,,,,,,,,,,,,,,○,1033,-01,1092,0,1092,○, 143,-01,907,0,907,○, 144,-01,1034,0,1034,,,,,,,,,,,,,○, 155,-02,937,0,937,○, 334,-01,1099,0,1099,,,,,,,,,,,,,,,,,,,20211115
3567,大栄建設（株）,北條　宏子,兵庫県姫路市飾磨区英賀清水町２－２０,5140001059703,D,2618, ,614,0,614,,,,,,,,,,,,,,,,,,,D,2027, ,696,0,696,○,1377, ,620,0,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1514, ,543,0,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3568,大英工専（有）,大友　清貴,福井県鯖江市御幸町２－１３－１１,8210002013153,D, 407, ,679,659,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3569,（株）ダイエーメンテ,谷口　英次,兵庫県尼崎市浜田町五丁目６番地の１２,6140001049570,D,2679, ,590,0,590,,,,,,,,,,,,,,,,,,,D,1952, ,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3570,Ｄａｉｇａｓガスアンドパワーソリューション（株）,後藤　暢茂,大阪府大阪市中央区道修町３－５－１１,1120001224163,D, 688, ,969,0,969,,,,,,,,,,,,,,,,,,,D,1106, ,827,0,827,,,,,,,C, 521, ,893,0,893,C, 324, ,941,0,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 401, ,971,0,971,,,,,,,,,,,,,,,,,,,20211115
3571,（株）タイキ,矢野　幸吉,大阪府大阪市天王寺区寺田町１－１－２,9120001024127,D, 659, ,984,0,984,C,1430, ,674,0,674,○, 746, ,698,0,698,A,  14, ,1012,1216,2228,,,,,,,,,,,,,,,,,,,,,,,,,○,1072, ,674,0,674,,,,,,,○, 839, ,849,0,849,○,1177, ,668,0,668,○, 220, ,901,1188,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 370, ,928,0,928,20211115
3572,（株）大起,伊藤　隆博,大阪府豊中市中桜塚２－１２－９,9120901024416,D,1848, ,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○, 594, ,709,937,1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3573,（株）大喜,大原　律子,大阪府大阪市住吉区山之内元町３－２,5120101031679,D,1615, ,778,0,778,C,1529, ,658,0,658,,,,,,,B, 957, ,630,0,630,D,2273, ,653,0,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1455, ,588,0,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3574,（株）ダイキアクシス,大亀　裕,愛媛県松山市美沢１－９－１,4500001005530,D, 630, ,999,0,999,,,,,,,,,,,,,B, 317, ,801,0,801,D, 367, ,1055,0,1055,,,,,,,C, 614, ,862,0,862,B,   3, ,1246,1147,2393,,,,,,,,,,,,,,,,,,,○, 494, ,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,○,  53, ,864,0,864,,,,,,,○, 341, ,1088,0,1088,,,,,,,,,,,,,,,,,,,20211115
3575,（株）耐輝建設,山崎　明彦,京都府船井郡京丹波町豊田山内９ー１,5130001035250,D,  80, ,829,734,1563,C,1269, ,696,0,696,,,,,,,,,,,,,D,1940, ,711,0,711,,,,,,,,,,,,,,,,,,,○, 977, ,695,0,695,,,,,,,○,1340, ,755,0,755,,,,,,,○,2551, ,755,0,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3576,大樹建設（株）,高山　大,大阪府大阪市西区西本町２－１－４１,2120101003730,D,1358, ,817,0,817,C,1580, ,649,0,649,○, 897, ,647,0,647,,,,,,,C, 219, ,822,1069,1891,○, 959, ,724,0,724,,,,,,,C,1765, ,646,0,646,○,1185, ,647,0,647,○, 926, ,706,0,706,○,1479, ,733,0,733,○,1288, ,646,0,646,○,2791, ,733,0,733,○, 690, ,646,0,646,○, 757, ,733,0,733,○, 786, ,647,0,647,,,,,,,○, 550, ,724,0,724,○,1053, ,646,0,646,○, 867, ,646,0,646,,,,,,,○, 989, ,733,0,733,20211115
3577,（株）ダイキョウ,山本　義昭,福井県坂井市春江町中庄５９－４ー２２,8210001010291,D,1261, ,830,0,830,C,  22, ,826,742,1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2400, ,769,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3578,（有）大協道路,山本　房枝,福井県高柳３ー１３０１－２,6210002002018,D, 245, ,774,702,1476,B, 330, ,810,813,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3034, ,711,0,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3579,大共道路設備（株）,村瀬　孝雄,大阪府大阪市平野区加美南５－１３－２７,1120001020777,D,1192, ,838,0,838,C, 773, ,762,0,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,  60, ,817,976,1793,○, 321, ,813,1155,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3580,（株）タイキョー,江野　嘉伸,大阪府吹田市昭和町１－６－２０３,8120901009608,D,1754, ,761,0,761,,,,,,,,,,,,,,,,,,,D,1243, ,803,0,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2203, ,785,0,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3581,（株）大金建設,岩本　達之,大阪府箕面市粟生間谷東３－６－６,7120901020672,D,  72, ,822,743,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,3022, ,712,0,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3582,大工園設備工業（株）,山本　克,兵庫県神戸市中央区磯辺通１丁目１番１８号,6140001024169,D, 892, ,901,0,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2188, ,787,0,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
3583,（株）泰建,三浦　幸助,滋賀県東近江市東沖野３－６－７,8160001010025,D,2321,-01,683,0,683,C,1792,-01,590,0,590,,,,,,,,,,,,,D,2443,-01,603,0,603,○,1397,-01,603,0,603,,,,,,,,,,,,,,,,,,,○,1112,-01,623,0,623,,,,,,,,,,,,,○,3539,-01,642,0,642,○, 793,-01,575,0,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20211115
